ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
860928,16-25,female,majority,0-9y,none,working class,0.574666114,1,after 2015,0,0,10238,13000,sports car,0,0,0,0
405074,26-39,female,majority,10-19y,university,working class,0.317883403,0,before 2015,1,0,32765,13000,sedan,0,0,0,0
471364,40-64,male,majority,20-29y,high school,upper class,0.529758588,1,after 2015,1,0,10238,11000,sedan,6,0,2,0
870188,16-25,female,minority,0-9y,high school,poverty,0.289200292,1,before 2015,0,1,10238,11000,sedan,0,0,0,0
94829,16-25,male,majority,0-9y,university,upper class,0.448038105,1,after 2015,0,0,10238,11000,sedan,0,0,0,0
289822,16-25,male,majority,0-9y,none,middle class,0.595965332,1,before 2015,0,0,10238,16000,sedan,0,0,0,0
851296,40-64,female,majority,20-29y,high school,upper class,0.639642762,1,before 2015,0,1,10238,8000,sedan,3,0,2,0
434608,16-25,male,majority,0-9y,none,poverty,0.442071294,0,before 2015,1,0,10238,11000,sedan,0,0,0,1
747726,40-64,female,majority,10-19y,university,middle class,,1,after 2015,0,1,10238,11000,sedan,0,0,0,0
215613,26-39,female,majority,10-19y,high school,upper class,0.544450506,1,after 2015,1,1,10238,8000,sedan,0,0,3,0
555833,26-39,male,majority,10-19y,none,working class,0.349814332,0,before 2015,0,1,32765,7000,sedan,4,0,0,1
707512,40-64,female,majority,20-29y,high school,upper class,0.591131273,1,before 2015,1,1,32765,5000,sedan,5,1,2,0
988872,26-39,female,majority,10-19y,high school,middle class,0.580146617,1,before 2015,1,1,10238,13000,sedan,1,1,0,0
458901,16-25,male,majority,0-9y,high school,working class,0.477313148,0,before 2015,0,0,92101,16000,sedan,0,0,0,1
265562,40-64,male,majority,10-19y,university,upper class,0.545005287,1,before 2015,1,1,10238,11000,sedan,1,1,4,0
217724,65+,female,majority,30y+,university,upper class,0.703870161,1,after 2015,1,1,10238,13000,sedan,6,1,3,0
607487,65+,male,minority,30y+,high school,middle class,0.434205849,1,before 2015,1,1,10238,6000,sedan,6,1,8,0
355257,65+,female,majority,0-9y,university,upper class,0.534248147,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
66996,26-39,female,majority,10-19y,none,middle class,0.630395596,1,after 2015,0,1,32765,11000,sedan,0,0,2,0
456881,40-64,male,majority,10-19y,none,upper class,0.581998232,1,before 2015,1,1,10238,11000,sedan,0,1,0,0
187532,65+,male,majority,30y+,university,upper class,0.705959242,1,before 2015,1,1,10238,9000,sedan,2,0,4,0
442340,26-39,male,majority,10-19y,none,working class,0.520909474,1,before 2015,0,0,10238,17000,sedan,2,0,1,1
983137,26-39,female,minority,10-19y,none,working class,0.452815947,0,before 2015,0,1,32765,12000,sedan,0,0,0,1
984632,65+,male,majority,30y+,university,upper class,0.621394627,0,after 2015,1,1,10238,9000,sedan,5,1,6,0
802258,26-39,female,majority,10-19y,none,middle class,0.46557972,1,before 2015,1,1,10238,9000,sedan,2,0,0,0
450037,16-25,female,majority,0-9y,university,middle class,0.49355062,0,before 2015,0,1,10238,10000,sedan,0,0,0,0
496245,16-25,female,majority,0-9y,high school,poverty,0.372234575,0,before 2015,0,0,10238,15000,sedan,0,0,0,1
842325,26-39,male,majority,10-19y,high school,middle class,0.466890959,1,before 2015,1,1,32765,10000,sedan,2,0,1,0
89713,26-39,male,majority,0-9y,high school,middle class,0.519705584,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
91470,65+,female,minority,0-9y,none,working class,0.457316138,0,before 2015,1,1,10238,9000,sedan,0,0,0,1
291607,26-39,female,majority,10-19y,high school,middle class,0.459184334,0,before 2015,0,1,10238,13000,sedan,1,0,1,0
365982,40-64,female,majority,20-29y,none,working class,0.330136484,0,before 2015,1,1,32765,7000,sedan,4,1,0,0
985825,26-39,female,majority,0-9y,high school,poverty,0.323779734,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
4968,16-25,female,minority,0-9y,high school,poverty,0.447036058,0,before 2015,0,0,10238,13000,sedan,0,0,0,1
432306,40-64,female,majority,20-29y,high school,middle class,0.533343097,1,after 2015,1,1,10238,12000,sedan,3,0,3,0
154753,16-25,male,majority,0-9y,high school,working class,0.393172037,1,before 2015,0,0,21217,16000,sedan,0,0,0,1
131574,65+,female,majority,30y+,high school,upper class,0.647171003,1,before 2015,1,1,10238,11000,sedan,4,1,1,0
789098,26-39,female,majority,10-19y,high school,working class,0.360775239,0,before 2015,0,0,10238,14000,sedan,1,0,0,0
167759,26-39,male,majority,10-19y,university,middle class,0.454141458,1,after 2015,1,1,10238,6000,sedan,2,0,4,0
229616,26-39,female,majority,10-19y,university,upper class,0.616376422,1,before 2015,1,1,10238,8000,sedan,0,0,2,0
401573,65+,male,minority,20-29y,high school,upper class,0.570259829,1,before 2015,0,1,10238,6000,sedan,5,0,4,0
890456,40-64,male,majority,20-29y,high school,upper class,0.741607647,0,before 2015,0,1,10238,13000,sedan,6,0,4,0
126536,40-64,female,majority,0-9y,high school,upper class,0.609455808,1,after 2015,1,1,32765,8000,sedan,0,0,0,0
140816,26-39,female,majority,10-19y,university,middle class,,1,before 2015,0,1,32765,14000,sedan,2,0,0,0
238316,65+,male,majority,10-19y,university,upper class,0.60464721,0,after 2015,1,1,10238,9000,sedan,2,1,1,1
445834,26-39,male,majority,0-9y,high school,middle class,0.555426538,0,before 2015,1,0,32765,8000,sedan,0,0,0,1
570990,65+,male,majority,30y+,university,upper class,0.604339576,1,before 2015,1,1,32765,10000,sedan,9,3,4,0
592836,40-64,female,majority,20-29y,university,middle class,0.504817976,1,before 2015,1,1,10238,7000,sedan,1,2,4,0
447632,16-25,male,majority,0-9y,university,middle class,0.614739547,1,before 2015,0,0,10238,12000,sedan,0,0,0,1
867503,26-39,female,majority,10-19y,none,poverty,0.362011455,1,before 2015,0,0,32765,14000,sedan,1,0,0,0
444308,16-25,female,majority,0-9y,high school,poverty,0.298735914,0,before 2015,0,1,32765,9000,sedan,0,0,0,1
105122,16-25,male,minority,0-9y,none,working class,0.439575102,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
151323,26-39,male,majority,0-9y,university,upper class,0.487901993,1,after 2015,1,1,32765,10000,sedan,0,0,0,0
106492,26-39,female,majority,10-19y,university,working class,0.385777937,1,after 2015,1,1,10238,11000,sedan,1,0,0,0
484080,26-39,male,majority,0-9y,high school,poverty,,0,before 2015,0,1,32765,19000,sedan,0,0,0,1
501954,26-39,male,majority,10-19y,none,working class,0.433700808,1,before 2015,1,0,10238,11000,sedan,0,0,0,0
70060,65+,male,majority,20-29y,high school,upper class,0.621047084,1,before 2015,1,1,92101,8000,sedan,2,0,2,0
217960,40-64,male,majority,0-9y,university,upper class,0.578365356,1,after 2015,0,0,32765,14000,sedan,0,0,0,0
95403,26-39,male,minority,10-19y,university,upper class,0.67483747,1,before 2015,1,1,21217,13000,sedan,1,0,0,1
150723,40-64,male,majority,20-29y,university,upper class,0.587330093,1,after 2015,1,1,10238,13000,sedan,1,0,1,0
643739,40-64,female,minority,20-29y,high school,upper class,0.717393008,1,before 2015,1,1,10238,15000,sedan,1,0,2,0
340581,26-39,female,minority,10-19y,high school,working class,0.343629833,1,after 2015,0,1,10238,13000,sedan,0,0,0,0
342908,65+,female,majority,30y+,high school,working class,,1,before 2015,0,1,32765,14000,sedan,6,4,0,0
15695,40-64,male,majority,0-9y,high school,working class,0.392168447,0,before 2015,1,1,32765,7000,sedan,0,0,0,1
45676,16-25,male,majority,0-9y,high school,poverty,0.387861428,1,before 2015,0,0,10238,15000,sedan,0,0,0,0
883610,40-64,female,majority,0-9y,high school,upper class,,1,after 2015,1,0,10238,11000,sports car,0,0,0,0
442558,26-39,female,majority,10-19y,high school,upper class,0.430521687,1,before 2015,1,1,10238,,sedan,0,0,0,0
777487,16-25,female,majority,0-9y,high school,working class,0.422661717,1,before 2015,0,1,10238,12000,sedan,0,0,0,0
484048,26-39,female,majority,10-19y,university,middle class,0.339641106,0,before 2015,1,1,10238,9000,sedan,1,0,1,0
885657,16-25,male,majority,0-9y,university,middle class,0.599144338,0,before 2015,1,1,10238,9000,sports car,0,0,0,1
714665,26-39,male,minority,10-19y,university,upper class,,0,before 2015,1,0,32765,9000,sedan,7,0,0,0
938792,65+,male,majority,10-19y,university,upper class,0.668631163,1,before 2015,1,1,92101,,sedan,3,0,2,0
137153,26-39,female,majority,10-19y,none,poverty,0.405515099,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
336558,40-64,female,majority,0-9y,high school,working class,0.495366409,1,after 2015,0,1,10238,14000,sedan,0,0,0,0
798069,40-64,male,majority,0-9y,university,upper class,0.583670595,1,after 2015,0,1,10238,16000,sedan,0,0,0,1
75570,26-39,female,majority,0-9y,high school,middle class,0.618050599,1,after 2015,0,0,92101,15000,sedan,0,0,0,0
34444,26-39,male,minority,10-19y,university,upper class,0.453232165,1,after 2015,0,0,10238,9000,sedan,1,0,2,0
89733,40-64,female,minority,20-29y,high school,middle class,0.569959212,0,before 2015,0,0,10238,,sedan,0,0,1,0
474345,26-39,female,majority,10-19y,university,middle class,0.390975085,0,before 2015,0,1,92101,9000,sedan,2,0,0,1
295048,65+,male,majority,10-19y,high school,upper class,0.704509669,1,after 2015,0,1,32765,,sedan,2,0,1,0
112460,16-25,female,majority,0-9y,none,poverty,0.422483733,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
378321,26-39,male,majority,10-19y,high school,poverty,0.410995775,1,before 2015,0,1,10238,13000,sedan,2,0,1,0
1063,26-39,male,majority,0-9y,none,poverty,0.441567371,1,before 2015,0,1,10238,14000,sedan,0,0,0,0
525347,26-39,male,majority,10-19y,high school,middle class,0.514460526,1,before 2015,1,1,10238,13000,sports car,0,1,0,0
645880,40-64,male,majority,20-29y,university,upper class,0.520557539,1,before 2015,1,1,10238,8000,sedan,0,0,7,0
207193,26-39,female,majority,10-19y,high school,upper class,0.52951901,1,before 2015,0,1,10238,13000,sedan,2,0,1,0
972502,26-39,female,majority,0-9y,high school,middle class,0.664374684,1,after 2015,0,0,32765,,sedan,0,0,0,1
656485,16-25,female,majority,0-9y,none,poverty,,0,before 2015,0,0,32765,9000,sedan,0,0,0,1
524309,65+,male,majority,30y+,high school,upper class,0.628868848,1,before 2015,0,1,10238,14000,sedan,2,1,4,0
34015,26-39,male,majority,10-19y,university,working class,,1,after 2015,0,0,10238,11000,sedan,1,0,1,0
632608,26-39,male,majority,10-19y,none,middle class,0.362736724,1,before 2015,0,1,10238,14000,sedan,1,0,0,0
314119,65+,female,majority,20-29y,university,middle class,0.498366935,1,after 2015,1,1,92101,12000,sedan,2,0,0,0
661337,40-64,female,majority,20-29y,none,middle class,,1,before 2015,0,1,10238,16000,sedan,0,1,0,0
499894,65+,male,majority,0-9y,university,upper class,0.463050428,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
783337,16-25,female,majority,0-9y,high school,middle class,0.570637525,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
240045,26-39,male,majority,10-19y,none,poverty,0.223673517,0,before 2015,1,1,10238,13000,sedan,3,1,1,1
755201,26-39,male,minority,10-19y,none,working class,0.388079594,1,before 2015,1,0,10238,11000,sedan,1,0,2,0
965093,40-64,female,majority,0-9y,university,upper class,0.717083587,0,after 2015,0,1,10238,,sedan,0,0,0,0
858407,26-39,female,majority,10-19y,high school,middle class,0.539441511,0,after 2015,0,1,10238,13000,sedan,0,0,1,0
677702,65+,female,majority,30y+,high school,upper class,0.54829181,1,after 2015,1,1,10238,9000,sedan,2,0,4,0
197533,40-64,female,majority,20-29y,university,middle class,0.636256838,1,before 2015,1,0,10238,14000,sedan,1,0,1,0
922527,26-39,male,majority,10-19y,high school,working class,0.443783628,1,after 2015,1,1,10238,15000,sedan,0,0,1,0
61789,40-64,female,majority,20-29y,high school,middle class,0.673509752,0,before 2015,1,1,10238,12000,sedan,0,0,0,0
899911,40-64,male,majority,10-19y,high school,upper class,0.578388546,0,after 2015,1,1,32765,9000,sedan,1,0,2,0
866446,65+,male,majority,30y+,university,upper class,0.739051018,1,before 2015,1,1,10238,7000,sedan,7,1,14,0
286646,16-25,male,majority,0-9y,university,working class,0.362770557,0,before 2015,1,1,32765,8000,sedan,0,0,0,1
71068,26-39,male,majority,10-19y,university,upper class,0.645129578,1,before 2015,0,1,10238,14000,sedan,0,0,0,1
870976,40-64,female,majority,20-29y,high school,working class,0.504838352,1,before 2015,1,1,10238,11000,sedan,2,0,0,0
511886,16-25,male,majority,0-9y,none,poverty,0.36365762,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
527784,26-39,female,majority,10-19y,none,working class,0.477491654,1,before 2015,0,1,32765,10000,sedan,1,0,0,0
475443,16-25,male,majority,0-9y,high school,poverty,0.259410943,0,before 2015,0,0,32765,,sedan,0,0,0,0
349537,26-39,female,majority,10-19y,none,working class,0.386260275,1,before 2015,1,1,10238,10000,sedan,1,0,2,0
190736,26-39,male,majority,10-19y,high school,poverty,0.206204063,1,before 2015,0,1,32765,12000,sedan,1,0,0,0
987410,16-25,female,majority,0-9y,university,middle class,0.536605045,1,after 2015,0,0,10238,12000,sedan,0,0,0,0
988023,26-39,female,majority,10-19y,none,poverty,0.337825185,1,before 2015,1,1,32765,8000,sedan,3,0,0,0
79207,16-25,male,majority,0-9y,high school,poverty,0.166562438,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
858189,16-25,male,minority,0-9y,university,working class,0.454226741,0,before 2015,0,0,10238,11000,sedan,0,0,0,1
542901,26-39,female,majority,10-19y,university,upper class,0.719899324,1,before 2015,1,1,32765,12000,sedan,4,0,0,0
299379,26-39,female,majority,10-19y,university,upper class,0.530205499,1,before 2015,0,1,10238,15000,sedan,0,0,1,0
847988,40-64,male,majority,20-29y,university,upper class,0.594692456,1,after 2015,1,1,10238,12000,sedan,1,0,4,0
344762,26-39,male,majority,10-19y,high school,middle class,0.43188167,1,before 2015,0,0,10238,15000,sedan,0,0,1,1
522326,26-39,male,majority,0-9y,university,upper class,0.612666155,1,before 2015,1,1,32765,6000,sedan,0,0,0,0
934207,26-39,female,majority,10-19y,university,middle class,0.725122677,1,after 2015,0,0,10238,17000,sedan,0,2,1,0
248253,26-39,male,majority,10-19y,university,middle class,0.315636637,1,before 2015,1,1,92101,14000,sedan,1,0,0,1
911959,40-64,female,majority,20-29y,university,upper class,0.724811337,0,after 2015,1,1,32765,8000,sedan,7,0,1,0
860089,26-39,female,majority,10-19y,university,middle class,0.468504561,1,before 2015,1,0,10238,14000,sedan,1,0,0,0
899435,65+,male,majority,30y+,high school,middle class,,0,before 2015,1,1,10238,10000,sedan,4,1,0,0
146120,40-64,male,majority,20-29y,none,poverty,,0,before 2015,1,1,10238,13000,sedan,3,1,2,0
490211,16-25,male,majority,0-9y,high school,middle class,0.433789976,0,before 2015,0,0,10238,18000,sedan,0,0,0,1
406724,16-25,female,majority,0-9y,high school,working class,0.525351887,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
96047,65+,female,majority,0-9y,high school,middle class,0.405347963,0,after 2015,1,1,32765,8000,sedan,0,0,0,0
109953,26-39,female,majority,10-19y,high school,working class,0.53814431,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
108318,40-64,female,majority,10-19y,none,poverty,0.508966016,1,before 2015,1,1,10238,14000,sedan,0,0,1,0
322243,26-39,female,majority,10-19y,high school,middle class,0.574492294,1,before 2015,0,0,32765,10000,sedan,0,0,0,0
779491,26-39,male,majority,10-19y,high school,working class,0.529743005,1,before 2015,1,1,32765,6000,sedan,6,1,1,1
39284,65+,female,minority,30y+,none,upper class,0.632233654,0,before 2015,1,1,10238,12000,sedan,5,1,2,0
290734,16-25,male,majority,0-9y,high school,middle class,0.457390735,1,before 2015,1,1,10238,12000,sedan,0,0,0,1
313691,40-64,male,minority,20-29y,university,upper class,0.85646296,1,after 2015,0,1,10238,12000,sedan,8,0,4,0
627448,40-64,female,majority,20-29y,none,working class,0.485054363,0,after 2015,0,1,32765,14000,sedan,1,0,0,1
495699,26-39,male,majority,0-9y,none,working class,0.396096793,0,before 2015,1,1,32765,8000,sedan,0,0,0,0
894556,65+,female,majority,30y+,high school,upper class,0.709363304,0,after 2015,1,1,10238,11000,sedan,4,0,9,0
491509,26-39,female,majority,0-9y,high school,middle class,0.530373138,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
10740,40-64,female,minority,0-9y,high school,middle class,0.601847968,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
710465,26-39,male,minority,10-19y,university,middle class,0.574656448,1,before 2015,0,0,10238,14000,sedan,3,1,0,0
374493,65+,female,majority,20-29y,none,working class,0.442915868,0,after 2015,1,1,32765,9000,sedan,4,0,1,0
462864,65+,female,majority,30y+,high school,middle class,0.496958505,1,after 2015,0,1,32765,9000,sedan,5,3,1,0
936784,26-39,female,minority,10-19y,none,poverty,0.370681376,0,before 2015,0,0,10238,17000,sedan,1,0,0,1
36613,26-39,male,majority,10-19y,university,working class,0.589779347,1,before 2015,0,0,92101,18000,sedan,2,1,0,1
424858,26-39,male,majority,0-9y,none,poverty,0.400317482,0,after 2015,0,0,92101,17000,sedan,0,0,0,1
654445,40-64,male,majority,20-29y,university,upper class,0.670904728,1,before 2015,1,1,10238,10000,sedan,2,1,3,0
352305,26-39,male,majority,10-19y,university,middle class,0.428984582,1,after 2015,1,1,10238,8000,sedan,1,3,1,0
891962,65+,male,majority,30y+,university,upper class,0.801340068,1,after 2015,0,1,32765,6000,sedan,15,1,0,0
939798,40-64,female,majority,20-29y,high school,working class,0.420639456,1,before 2015,1,0,10238,13000,sedan,1,1,2,0
119272,65+,female,majority,30y+,high school,upper class,,1,after 2015,0,1,32765,9000,sedan,5,1,1,0
601379,40-64,female,majority,0-9y,high school,middle class,0.623226516,1,after 2015,0,1,32765,6000,sedan,0,0,0,0
482624,65+,female,majority,0-9y,university,upper class,0.557374504,1,before 2015,1,1,10238,7000,sedan,0,0,0,0
571823,65+,male,majority,30y+,university,upper class,0.565015422,1,before 2015,1,1,10238,14000,sedan,3,0,4,0
480327,40-64,male,majority,20-29y,university,upper class,0.417616753,0,after 2015,1,1,10238,9000,sedan,2,1,3,0
660014,16-25,male,majority,0-9y,high school,working class,0.383320847,1,before 2015,0,1,92101,,sedan,0,0,0,1
839189,26-39,female,majority,10-19y,none,working class,0.492186237,1,before 2015,0,0,32765,13000,sedan,3,0,0,0
261942,26-39,female,majority,10-19y,university,upper class,0.636850291,1,after 2015,1,1,10238,14000,sedan,4,0,0,0
583854,40-64,male,majority,20-29y,university,upper class,,1,before 2015,0,0,10238,17000,sedan,1,0,4,0
907915,26-39,female,majority,0-9y,university,middle class,0.579934673,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
658578,40-64,female,majority,0-9y,high school,middle class,0.454670115,1,before 2015,0,0,32765,13000,sedan,0,0,0,0
595202,26-39,female,majority,10-19y,high school,middle class,0.402792636,1,before 2015,0,1,10238,15000,sedan,0,0,1,0
935057,65+,male,majority,0-9y,university,upper class,0.597921832,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
140098,40-64,male,majority,10-19y,none,poverty,0.277675453,0,before 2015,0,1,32765,9000,sedan,3,0,1,0
187856,26-39,female,majority,0-9y,high school,upper class,0.571523808,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
352741,26-39,female,majority,10-19y,high school,middle class,0.463781538,1,before 2015,0,1,10238,12000,sedan,0,0,2,0
307879,16-25,female,majority,0-9y,high school,middle class,0.46787723,1,before 2015,1,0,10238,11000,sedan,0,0,0,0
831721,65+,female,majority,0-9y,university,upper class,0.651833097,1,after 2015,0,1,10238,13000,sedan,0,0,0,0
883062,65+,female,majority,20-29y,university,upper class,0.601852385,1,after 2015,1,1,32765,9000,sedan,8,0,0,0
749179,26-39,female,majority,10-19y,university,middle class,0.665270096,1,before 2015,0,1,10238,10000,sedan,1,0,0,0
310559,26-39,male,majority,10-19y,university,middle class,0.606351933,0,after 2015,0,0,10238,14000,sedan,1,0,2,0
238906,40-64,female,majority,20-29y,university,upper class,0.392128191,1,after 2015,0,0,10238,15000,sedan,1,0,1,0
628082,26-39,male,majority,10-19y,high school,working class,0.460626184,1,before 2015,1,0,32765,10000,sedan,3,1,2,0
500563,40-64,female,majority,20-29y,university,upper class,0.693066707,1,before 2015,1,1,10238,,sedan,2,0,1,0
811449,16-25,male,majority,0-9y,high school,poverty,0.346473291,0,after 2015,0,0,10238,16000,sedan,0,0,0,0
937546,26-39,male,majority,10-19y,none,working class,0.28166726,0,after 2015,1,1,32765,8000,sedan,2,0,1,0
150119,16-25,male,majority,0-9y,university,working class,0.3877044,1,before 2015,0,1,32765,10000,sedan,0,0,0,0
359123,40-64,male,majority,20-29y,university,upper class,0.687074857,1,after 2015,1,1,10238,11000,sports car,1,0,4,0
441508,40-64,female,majority,0-9y,high school,upper class,0.560081653,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
811326,40-64,female,majority,20-29y,high school,poverty,,1,before 2015,0,1,10238,15000,sedan,0,0,0,0
49925,26-39,female,majority,10-19y,university,upper class,0.518642532,1,after 2015,1,0,32765,8000,sedan,4,0,0,0
783027,26-39,male,majority,10-19y,high school,middle class,0.343392933,1,after 2015,0,1,10238,13000,sedan,2,0,0,0
763160,26-39,male,majority,0-9y,high school,upper class,0.670647159,1,after 2015,1,0,10238,15000,sedan,0,0,0,0
453738,16-25,male,majority,0-9y,university,working class,0.442300157,0,after 2015,0,1,10238,,sedan,0,0,0,1
641074,16-25,male,majority,0-9y,university,working class,0.353227146,1,before 2015,0,0,32765,12000,sedan,0,0,0,0
663153,26-39,male,majority,0-9y,university,working class,0.481912706,0,after 2015,0,1,32765,10000,sedan,0,0,0,1
617268,26-39,male,majority,10-19y,none,middle class,0.238716698,1,before 2015,1,1,10238,,sedan,2,1,1,0
703794,40-64,female,majority,0-9y,high school,upper class,0.681961142,1,after 2015,1,1,10238,7000,sedan,0,0,0,0
714830,26-39,male,majority,10-19y,none,working class,0.437107806,0,before 2015,0,1,10238,12000,sedan,2,1,0,1
459692,40-64,female,majority,10-19y,high school,working class,0.314053439,0,before 2015,0,0,32765,10000,sedan,1,0,1,0
410017,40-64,male,majority,20-29y,high school,upper class,0.51224057,1,before 2015,1,1,10238,,sedan,1,0,1,0
268879,40-64,female,majority,20-29y,university,middle class,0.388818875,0,before 2015,0,1,10238,10000,sedan,1,0,1,0
335757,16-25,female,majority,0-9y,high school,middle class,0.465880731,0,before 2015,0,0,32765,14000,sedan,0,0,0,0
924758,16-25,male,majority,0-9y,none,poverty,,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
633661,40-64,female,minority,20-29y,high school,middle class,0.498394934,1,before 2015,0,1,10238,13000,sedan,0,0,3,0
156445,65+,female,majority,10-19y,high school,upper class,0.49957876,0,before 2015,1,1,10238,7000,sedan,1,0,2,0
92488,40-64,male,majority,20-29y,none,middle class,0.459981824,1,before 2015,1,1,10238,,sedan,4,1,5,0
139214,65+,male,majority,20-29y,high school,upper class,0.410860375,1,after 2015,1,1,10238,,sedan,4,0,3,0
243937,26-39,male,majority,10-19y,high school,working class,0.279902195,1,before 2015,1,1,10238,,sedan,1,0,0,0
115527,26-39,female,majority,0-9y,university,upper class,,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
886615,16-25,male,majority,0-9y,none,middle class,0.512212417,1,before 2015,1,0,32765,11000,sedan,0,0,0,1
221358,40-64,female,majority,10-19y,university,upper class,0.615791039,1,after 2015,0,1,10238,20000,sedan,0,0,1,0
453777,26-39,male,majority,10-19y,high school,working class,0.39840605,0,before 2015,1,1,10238,11000,sedan,0,0,1,1
681107,26-39,male,minority,10-19y,high school,working class,0.304661399,0,before 2015,1,0,32765,7000,sedan,3,0,1,1
248942,40-64,female,majority,20-29y,high school,upper class,0.729851638,1,after 2015,0,1,10238,14000,sedan,4,0,5,0
711881,40-64,male,majority,20-29y,none,poverty,0.399251212,1,before 2015,0,1,10238,9000,sedan,2,0,2,0
889696,16-25,female,majority,0-9y,high school,poverty,0.277195079,0,after 2015,0,0,10238,16000,sedan,0,0,0,1
859208,16-25,male,majority,0-9y,none,poverty,0.539603942,0,before 2015,1,0,10238,,sedan,0,0,0,1
664323,26-39,female,majority,0-9y,high school,working class,0.414125203,1,before 2015,0,0,10238,18000,sedan,0,0,0,1
733794,26-39,male,majority,10-19y,none,middle class,,0,before 2015,1,1,92101,,sedan,2,0,1,1
728365,40-64,female,majority,20-29y,university,upper class,0.475484837,1,after 2015,1,1,10238,9000,sedan,2,0,0,0
114885,40-64,male,majority,0-9y,university,upper class,0.564138795,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
829141,40-64,female,majority,20-29y,university,middle class,0.491318561,0,after 2015,1,1,10238,11000,sedan,3,0,3,0
306823,26-39,male,majority,10-19y,high school,working class,,0,before 2015,1,0,32765,10000,sedan,4,0,1,0
734633,16-25,female,majority,0-9y,none,poverty,0.354373063,1,before 2015,1,0,32765,9000,sedan,0,0,0,1
287800,65+,male,majority,30y+,university,upper class,0.532587755,1,before 2015,1,1,10238,10000,sedan,2,1,2,0
46993,65+,female,minority,0-9y,university,upper class,0.638694593,1,before 2015,0,1,32765,12000,sedan,0,0,0,1
46460,16-25,male,majority,0-9y,university,middle class,0.496550033,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
37712,26-39,female,majority,10-19y,high school,working class,,1,before 2015,0,1,32765,,sedan,3,1,3,1
255391,40-64,male,majority,20-29y,university,upper class,0.643010838,1,after 2015,1,1,10238,10000,sedan,3,1,2,0
16414,26-39,female,majority,10-19y,none,poverty,0.489016405,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
184604,26-39,male,majority,10-19y,university,upper class,0.541654807,1,after 2015,1,1,32765,13000,sedan,3,0,2,0
248576,65+,male,majority,0-9y,none,middle class,0.464384674,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
951643,65+,male,majority,30y+,high school,upper class,0.618998711,1,after 2015,1,1,10238,10000,sedan,1,0,2,0
841092,26-39,male,majority,10-19y,high school,middle class,0.411815295,1,before 2015,1,1,10238,11000,sedan,1,0,0,1
330071,40-64,female,majority,0-9y,high school,poverty,0.484703895,1,before 2015,1,1,10238,10000,sedan,0,0,0,1
181644,65+,female,minority,30y+,high school,upper class,0.605648955,1,after 2015,1,1,10238,10000,sedan,7,0,4,0
459966,26-39,female,majority,10-19y,university,upper class,0.766104878,0,after 2015,1,0,32765,12000,sedan,1,0,0,0
622481,40-64,female,majority,20-29y,university,upper class,0.542483109,0,after 2015,1,1,32765,13000,sedan,0,0,0,0
259944,26-39,male,majority,0-9y,none,poverty,0.208433852,1,before 2015,0,1,10238,17000,sedan,0,0,0,1
913111,26-39,female,majority,0-9y,high school,poverty,0.358932301,0,before 2015,1,1,32765,9000,sedan,0,0,0,1
691782,26-39,female,majority,10-19y,university,upper class,0.564859869,1,after 2015,1,1,10238,7000,sedan,0,0,0,0
120400,65+,female,majority,30y+,high school,upper class,0.469812953,1,after 2015,1,1,32765,6000,sedan,9,1,2,0
392215,16-25,male,majority,0-9y,high school,poverty,0.299202918,1,before 2015,1,0,10238,14000,sedan,0,0,0,0
786008,40-64,female,majority,20-29y,none,upper class,0.514629902,1,before 2015,0,0,32765,15000,sports car,2,0,1,0
635121,26-39,male,majority,0-9y,none,poverty,0.300482749,1,before 2015,0,1,32765,12000,sedan,0,0,0,0
124139,16-25,female,majority,0-9y,high school,poverty,0.27558268,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
